ASSEMBLY_ID,OPLAN_ID,COMPONENT_ALIB_ID,COMPONENT_ID,START_CDAY,ATTRIBUTE_NAME,END_CDAY,ATTRIBUTE_VALUE,BLANK
"CMT-TINY-1AD-TRANS-STUB-CFW-GRP{ST134589}","093FF","1-6-INFBN","1-6-INFBN",100.000000000000000000000000000000,"OPTEMPO",165.000000000000000000000000000000,"Low"
"CMT-TINY-1AD-TRANS-STUB-CFW-GRP{ST134589}","093FF","1-6-INFBN","1-6-INFBN",75.000000000000000000000000000000,"OPTEMPO",100.000000000000000000000000000000,"High"
"CMT-TINY-1AD-TRANS-STUB-CFW-GRP{ST134589}","093FF","1-6-INFBN","1-6-INFBN",10.000000000000000000000000000000,"OPTEMPO",75.000000000000000000000000000000,"Medium"
"CMT-TINY-1AD-TRANS-STUB-CFW-GRP{ST134589}","093FF","1-6-INFBN","1-6-INFBN",0.000000000000000000000000000000,"OPTEMPO",10.000000000000000000000000000000,"Low"
"CMT-TINY-1AD-TRANS-STUB-CFW-GRP{ST134589}","093FF","1-6-INFBN","1-6-INFBN",100.000000000000000000000000000000,"ACTIVITY_TYPE",165.000000000000000000000000000000,"Stand-Down"
"CMT-TINY-1AD-TRANS-STUB-CFW-GRP{ST134589}","093FF","1-6-INFBN","1-6-INFBN",75.000000000000000000000000000000,"ACTIVITY_TYPE",100.000000000000000000000000000000,"Employment-Offensive"
"CMT-TINY-1AD-TRANS-STUB-CFW-GRP{ST134589}","093FF","1-6-INFBN","1-6-INFBN",10.000000000000000000000000000000,"ACTIVITY_TYPE",75.000000000000000000000000000000,"Employment-Defensive"
"CMT-TINY-1AD-TRANS-STUB-CFW-GRP{ST134589}","093FF","1-6-INFBN","1-6-INFBN",0.000000000000000000000000000000,"ACTIVITY_TYPE",10.000000000000000000000000000000,"Deployment"
"CMT-TINY-1AD-TRANS-STUB-CFW-GRP{ST134589}","093FF","1-6-INFBN","1-6-INFBN",10.000000000000000000000000000000,"LOCATION",165.000000000000000000000000000000,"RUINS"
"CMT-TINY-1AD-TRANS-STUB-CFW-GRP{ST134589}","093FF","1-6-INFBN","1-6-INFBN",0.000000000000000000000000000000,"LOCATION",10.000000000000000000000000000000,"RUINS"
"CMT-TINY-1AD-TRANS-STUB-CFW-GRP{ST134589}","093FF","1-35-ARBN","1-35-ARBN",100.000000000000000000000000000000,"OPTEMPO",165.000000000000000000000000000000,"Low"
"CMT-TINY-1AD-TRANS-STUB-CFW-GRP{ST134589}","093FF","1-35-ARBN","1-35-ARBN",75.000000000000000000000000000000,"OPTEMPO",100.000000000000000000000000000000,"High"
"CMT-TINY-1AD-TRANS-STUB-CFW-GRP{ST134589}","093FF","1-35-ARBN","1-35-ARBN",10.000000000000000000000000000000,"OPTEMPO",75.000000000000000000000000000000,"Medium"
"CMT-TINY-1AD-TRANS-STUB-CFW-GRP{ST134589}","093FF","1-35-ARBN","1-35-ARBN",0.000000000000000000000000000000,"OPTEMPO",10.000000000000000000000000000000,"Low"
