CFW_ID,OPLAN_ID,ORG_GROUP_ID,START_CDAY,ATTRIBUTE_NAME,END_CDAY,ATTRIBUTE_VALUE,BLANK
"1AD-CFW","093FF","7-CSG-OG",0.000000000000000000000000000000,"OPTEMPO",45.000000000000000000000000000000,"Low"
"1AD-CFW","093FF","7-CSG-OG",45.000000000000000000000000000000,"OPTEMPO",75.000000000000000000000000000000,"Medium"
"1AD-CFW","093FF","7-CSG-OG",75.000000000000000000000000000000,"OPTEMPO",100.000000000000000000000000000000,"High"
"1AD-CFW","093FF","7-CSG-OG",100.000000000000000000000000000000,"OPTEMPO",165.000000000000000000000000000000,"Low"
"1AD-CFW","093FF","AVNBDE-1-AD-OG",0.000000000000000000000000000000,"OPTEMPO",10.000000000000000000000000000000,"Low"
"1AD-CFW","093FF","AVNBDE-1-AD-OG",10.000000000000000000000000000000,"OPTEMPO",75.000000000000000000000000000000,"Medium"
"1AD-CFW","093FF","AVNBDE-1-AD-OG",75.000000000000000000000000000000,"OPTEMPO",100.000000000000000000000000000000,"High"
"1AD-CFW","093FF","AVNBDE-1-AD-OG",100.000000000000000000000000000000,"OPTEMPO",165.000000000000000000000000000000,"Low"
"1AD-CFW","093FF","DISCOM-1-AD-OG",0.000000000000000000000000000000,"OPTEMPO",10.000000000000000000000000000000,"Low"
"1AD-CFW","093FF","DISCOM-1-AD-OG",10.000000000000000000000000000000,"OPTEMPO",75.000000000000000000000000000000,"Medium"
"1AD-CFW","093FF","DISCOM-1-AD-OG",75.000000000000000000000000000000,"OPTEMPO",100.000000000000000000000000000000,"High"
"1AD-CFW","093FF","DISCOM-1-AD-OG",100.000000000000000000000000000000,"OPTEMPO",165.000000000000000000000000000000,"Low"
"1AD-CFW","093FF","DIVARTY-1-AD-OG",0.000000000000000000000000000000,"OPTEMPO",10.000000000000000000000000000000,"Low"
"1AD-CFW","093FF","DIVARTY-1-AD-OG",10.000000000000000000000000000000,"OPTEMPO",75.000000000000000000000000000000,"Medium"
"1AD-CFW","093FF","DIVARTY-1-AD-OG",75.000000000000000000000000000000,"OPTEMPO",100.000000000000000000000000000000,"High"
"1AD-CFW","093FF","DIVARTY-1-AD-OG",100.000000000000000000000000000000,"OPTEMPO",165.000000000000000000000000000000,"Low"
"1AD-CFW","093FF","16-CSG-OG",0.000000000000000000000000000000,"LOCATION",45.000000000000000000000000000000,"KONUKCU"
"1AD-CFW","093FF","16-CSG-OG",45.000000000000000000000000000000,"LOCATION",165.000000000000000000000000000000,"KONUKCU"
"1AD-CFW","093FF","1-AD",0.000000000000000000000000000000,"LOCATION",10.000000000000000000000000000000,"DIYARBAKIR"
"1AD-CFW","093FF","1-AD",10.000000000000000000000000000000,"LOCATION",165.000000000000000000000000000000,"DIYARBAKIR"
"1AD-CFW","093FF","1-AD-DIV-OG",0.000000000000000000000000000000,"LOCATION",10.000000000000000000000000000000,"VIRANSEHIR"
"1AD-CFW","093FF","1-AD-DIV-OG",10.000000000000000000000000000000,"LOCATION",165.000000000000000000000000000000,"VIRANSEHIR"
"1AD-CFW","093FF","1-BDE-1-AD-OG",0.000000000000000000000000000000,"LOCATION",10.000000000000000000000000000000,"RUINS"
"1AD-CFW","093FF","1-BDE-1-AD-OG",10.000000000000000000000000000000,"LOCATION",165.000000000000000000000000000000,"RUINS"
"1AD-CFW","093FF","21-TSC-OG",0.000000000000000000000000000000,"LOCATION",75.000000000000000000000000000000,"DIYARBAKIR"
"1AD-CFW","093FF","21-TSC-OG",75.000000000000000000000000000000,"LOCATION",165.000000000000000000000000000000,"DIYARBAKIR"
"1AD-CFW","093FF","29-SPTGP-OG",0.000000000000000000000000000000,"LOCATION",75.000000000000000000000000000000,"SIVAREK"
