CFW_ID,OPLAN_ID,ORG_GROUP_ID,START_CDAY,END_CDAY,OPTEMPO,ACTIVITY_TYPE,BLANK
"1AD-CFW","093FF","16-CSG-OG",0.000000000000000000000000000000,45.000000000000000000000000000000,"Low","Deployment"
"1AD-CFW","093FF","16-CSG-OG",45.000000000000000000000000000000,75.000000000000000000000000000000,"Medium","Employment-CSS"
"1AD-CFW","093FF","16-CSG-OG",75.000000000000000000000000000000,100.000000000000000000000000000000,"High","Employment-CSS"
"1AD-CFW","093FF","16-CSG-OG",100.000000000000000000000000000000,165.000000000000000000000000000000,"Low","Stand-Down"
"1AD-CFW","093FF","1-AD",0.000000000000000000000000000000,10.000000000000000000000000000000,"Low","Deployment"
"1AD-CFW","093FF","1-AD",10.000000000000000000000000000000,75.000000000000000000000000000000,"Medium","Employment-Defensive"
"1AD-CFW","093FF","1-AD",75.000000000000000000000000000000,100.000000000000000000000000000000,"High","Employment-Offensive"
"1AD-CFW","093FF","1-AD",100.000000000000000000000000000000,165.000000000000000000000000000000,"Low","Stand-Down"
"1AD-CFW","093FF","1-AD-DIV-OG",0.000000000000000000000000000000,10.000000000000000000000000000000,"Low","Deployment"
"1AD-CFW","093FF","1-AD-DIV-OG",10.000000000000000000000000000000,75.000000000000000000000000000000,"Medium","Employment-Defensive"
"1AD-CFW","093FF","1-AD-DIV-OG",75.000000000000000000000000000000,100.000000000000000000000000000000,"High","Employment-Offensive"
"1AD-CFW","093FF","1-AD-DIV-OG",100.000000000000000000000000000000,165.000000000000000000000000000000,"Low","Stand-Down"
"1AD-CFW","093FF","1-BDE-1-AD-OG",0.000000000000000000000000000000,10.000000000000000000000000000000,"Low","Deployment"
"1AD-CFW","093FF","1-BDE-1-AD-OG",10.000000000000000000000000000000,75.000000000000000000000000000000,"Medium","Employment-Defensive"
"1AD-CFW","093FF","1-BDE-1-AD-OG",75.000000000000000000000000000000,100.000000000000000000000000000000,"High","Employment-Offensive"
"1AD-CFW","093FF","1-BDE-1-AD-OG",100.000000000000000000000000000000,165.000000000000000000000000000000,"Low","Stand-Down"
"1AD-CFW","093FF","21-TSC-OG",0.000000000000000000000000000000,75.000000000000000000000000000000,"Low","Deployment"
"1AD-CFW","093FF","21-TSC-OG",75.000000000000000000000000000000,100.000000000000000000000000000000,"High","Employment-CSS"
"1AD-CFW","093FF","21-TSC-OG",100.000000000000000000000000000000,165.000000000000000000000000000000,"Low","Stand-Down"
"1AD-CFW","093FF","29-SPTGP-OG",0.000000000000000000000000000000,75.000000000000000000000000000000,"Low","Deployment"
"1AD-CFW","093FF","29-SPTGP-OG",75.000000000000000000000000000000,100.000000000000000000000000000000,"High","Employment-CSS"
"1AD-CFW","093FF","29-SPTGP-OG",100.000000000000000000000000000000,165.000000000000000000000000000000,"Low","Stand-Down"
"1AD-CFW","093FF","2-BDE-1-AD-OG",0.000000000000000000000000000000,10.000000000000000000000000000000,"Low","Deployment"
"1AD-CFW","093FF","2-BDE-1-AD-OG",10.000000000000000000000000000000,75.000000000000000000000000000000,"Medium","Employment-Defensive"
"1AD-CFW","093FF","2-BDE-1-AD-OG",75.000000000000000000000000000000,100.000000000000000000000000000000,"High","Employment-Offensive"
"1AD-CFW","093FF","2-BDE-1-AD-OG",100.000000000000000000000000000000,165.000000000000000000000000000000,"Low","Stand-Down"
"1AD-CFW","093FF","37-TRANSGP-OG",0.000000000000000000000000000000,75.000000000000000000000000000000,"Low","Deployment"
"1AD-CFW","093FF","37-TRANSGP-OG",75.000000000000000000000000000000,100.000000000000000000000000000000,"High","Employment-CSS"
"1AD-CFW","093FF","37-TRANSGP-OG",100.000000000000000000000000000000,165.000000000000000000000000000000,"Low","Stand-Down"
"1AD-CFW","093FF","3-BDE-1-AD-OG",0.000000000000000000000000000000,14.000000000000000000000000000000,"Low","Deployment"
