ORG_GROUP_ID,ACTIVITY_TYPE,OPTEMPO,START_CDAY,END_CDAY,BLANK
"16-CSG-OG","Deployment","Low",0.000000000000000000000000000000,45.000000000000000000000000000000
"16-CSG-OG","Employment-CSS","Medium",45.000000000000000000000000000000,75.000000000000000000000000000000
"16-CSG-OG","Employment-CSS","High",75.000000000000000000000000000000,100.000000000000000000000000000000
"16-CSG-OG","Stand-Down","Low",100.000000000000000000000000000000,165.000000000000000000000000000000
"1-AD","Deployment","Low",0.000000000000000000000000000000,10.000000000000000000000000000000
"1-AD","Employment-Defensive","Medium",10.000000000000000000000000000000,75.000000000000000000000000000000
"1-AD","Employment-Offensive","High",75.000000000000000000000000000000,100.000000000000000000000000000000
"1-AD","Stand-Down","Low",100.000000000000000000000000000000,165.000000000000000000000000000000
"1-AD-DIV-OG","Deployment","Low",0.000000000000000000000000000000,10.000000000000000000000000000000
"1-AD-DIV-OG","Employment-Defensive","Medium",10.000000000000000000000000000000,75.000000000000000000000000000000
"1-AD-DIV-OG","Employment-Offensive","High",75.000000000000000000000000000000,100.000000000000000000000000000000
"1-AD-DIV-OG","Stand-Down","Low",100.000000000000000000000000000000,165.000000000000000000000000000000
"1-BDE-1-AD-OG","Deployment","Low",0.000000000000000000000000000000,10.000000000000000000000000000000
"1-BDE-1-AD-OG","Employment-Defensive","Medium",10.000000000000000000000000000000,75.000000000000000000000000000000
"1-BDE-1-AD-OG","Employment-Offensive","High",75.000000000000000000000000000000,100.000000000000000000000000000000
"1-BDE-1-AD-OG","Stand-Down","Low",100.000000000000000000000000000000,165.000000000000000000000000000000
"21-TSC-OG","Deployment","Low",0.000000000000000000000000000000,75.000000000000000000000000000000
"21-TSC-OG","Employment-CSS","High",75.000000000000000000000000000000,100.000000000000000000000000000000
"21-TSC-OG","Stand-Down","Low",100.000000000000000000000000000000,165.000000000000000000000000000000
"29-SPTGP-OG","Deployment","Low",0.000000000000000000000000000000,75.000000000000000000000000000000
"29-SPTGP-OG","Employment-CSS","High",75.000000000000000000000000000000,100.000000000000000000000000000000
"29-SPTGP-OG","Stand-Down","Low",100.000000000000000000000000000000,165.000000000000000000000000000000
"2-BDE-1-AD-OG","Deployment","Low",0.000000000000000000000000000000,10.000000000000000000000000000000
"2-BDE-1-AD-OG","Employment-Defensive","Medium",10.000000000000000000000000000000,75.000000000000000000000000000000
"2-BDE-1-AD-OG","Employment-Offensive","High",75.000000000000000000000000000000,100.000000000000000000000000000000
"2-BDE-1-AD-OG","Stand-Down","Low",100.000000000000000000000000000000,165.000000000000000000000000000000
"37-TRANSGP-OG","Deployment","Low",0.000000000000000000000000000000,75.000000000000000000000000000000
"37-TRANSGP-OG","Employment-CSS","High",75.000000000000000000000000000000,100.000000000000000000000000000000
"37-TRANSGP-OG","Stand-Down","Low",100.000000000000000000000000000000,165.000000000000000000000000000000
"3-BDE-1-AD-OG","Deployment","Low",0.000000000000000000000000000000,14.000000000000000000000000000000
"3-BDE-1-AD-OG","Employment-Defensive","Medium",14.000000000000000000000000000000,75.000000000000000000000000000000
"3-BDE-1-AD-OG","Employment-Offensive","High",75.000000000000000000000000000000,100.000000000000000000000000000000
"3-BDE-1-AD-OG","Stand-Down","Low",100.000000000000000000000000000000,165.000000000000000000000000000000
"3-SUPCOM-OG","Deployment","Low",0.000000000000000000000000000000,45.000000000000000000000000000000
"3-SUPCOM-OG","Employment-CSS","Medium",45.000000000000000000000000000000,75.000000000000000000000000000000
"3-SUPCOM-OG","Employment-CSS","High",75.000000000000000000000000000000,100.000000000000000000000000000000
"3-SUPCOM-OG","Stand-Down","Low",100.000000000000000000000000000000,165.000000000000000000000000000000
"5-CORPS","Deployment","Low",0.000000000000000000000000000000,10.000000000000000000000000000000
"5-CORPS","Employment-Defensive","Medium",10.000000000000000000000000000000,75.000000000000000000000000000000
"5-CORPS","Employment-Offensive","High",75.000000000000000000000000000000,100.000000000000000000000000000000
"5-CORPS","Stand-Down","Low",100.000000000000000000000000000000,165.000000000000000000000000000000
"5-CORPS-ARTY-OG","Deployment","Low",0.000000000000000000000000000000,60.000000000000000000000000000000
"5-CORPS-ARTY-OG","Employment-Defensive","Medium",60.000000000000000000000000000000,75.000000000000000000000000000000
"5-CORPS-ARTY-OG","Employment-Offensive","High",75.000000000000000000000000000000,100.000000000000000000000000000000
"5-CORPS-ARTY-OG","Stand-Down","Low",100.000000000000000000000000000000,165.000000000000000000000000000000
"5-CORPS-REAR-OG","Deployment","Low",0.000000000000000000000000000000,30.000000000000000000000000000000
"5-CORPS-REAR-OG","Employment-Defensive","Medium",30.000000000000000000000000000000,75.000000000000000000000000000000
"5-CORPS-REAR-OG","Employment-Offensive","High",75.000000000000000000000000000000,100.000000000000000000000000000000
"5-CORPS-REAR-OG","Stand-Down","Low",100.000000000000000000000000000000,165.000000000000000000000000000000
"7-CSG-OG","Deployment","Low",0.000000000000000000000000000000,45.000000000000000000000000000000
"7-CSG-OG","Employment-CSS","Medium",45.000000000000000000000000000000,75.000000000000000000000000000000
"7-CSG-OG","Employment-CSS","High",75.000000000000000000000000000000,100.000000000000000000000000000000
"7-CSG-OG","Stand-Down","Low",100.000000000000000000000000000000,165.000000000000000000000000000000
"AVNBDE-1-AD-OG","Deployment","Low",0.000000000000000000000000000000,10.000000000000000000000000000000
"AVNBDE-1-AD-OG","Employment-Defensive","Medium",10.000000000000000000000000000000,75.000000000000000000000000000000
"AVNBDE-1-AD-OG","Employment-Offensive","High",75.000000000000000000000000000000,100.000000000000000000000000000000
"AVNBDE-1-AD-OG","Stand-Down","Low",100.000000000000000000000000000000,165.000000000000000000000000000000
"DISCOM-1-AD-OG","Deployment","Low",0.000000000000000000000000000000,10.000000000000000000000000000000
"DISCOM-1-AD-OG","Employment-CSS","Medium",10.000000000000000000000000000000,75.000000000000000000000000000000
"DISCOM-1-AD-OG","Employment-CSS","High",75.000000000000000000000000000000,100.000000000000000000000000000000
"DISCOM-1-AD-OG","Stand-Down","Low",100.000000000000000000000000000000,165.000000000000000000000000000000
"DIVARTY-1-AD-OG","Deployment","Low",0.000000000000000000000000000000,10.000000000000000000000000000000
"DIVARTY-1-AD-OG","Employment-Defensive","Medium",10.000000000000000000000000000000,75.000000000000000000000000000000
"DIVARTY-1-AD-OG","Employment-Offensive","High",75.000000000000000000000000000000,100.000000000000000000000000000000
"DIVARTY-1-AD-OG","Stand-Down","Low",100.000000000000000000000000000000,165.000000000000000000000000000000
