ORG_GROUP_ID,LOCATION_CODE,START_CDAY,END_CDAY,BLANK
"16-CSG-OG","KONUKCU",0.000000000000000000000000000000,45.000000000000000000000000000000
"16-CSG-OG","KONUKCU",45.000000000000000000000000000000,165.000000000000000000000000000000
"1-AD","DIYARBAKIR",0.000000000000000000000000000000,10.000000000000000000000000000000
"1-AD","DIYARBAKIR",10.000000000000000000000000000000,165.000000000000000000000000000000
"1-AD-DIV-OG","VIRANSEHIR",0.000000000000000000000000000000,10.000000000000000000000000000000
"1-AD-DIV-OG","VIRANSEHIR",10.000000000000000000000000000000,165.000000000000000000000000000000
"1-BDE-1-AD-OG","RUINS",0.000000000000000000000000000000,10.000000000000000000000000000000
"1-BDE-1-AD-OG","RUINS",10.000000000000000000000000000000,165.000000000000000000000000000000
"21-TSC-OG","DIYARBAKIR",0.000000000000000000000000000000,75.000000000000000000000000000000
"21-TSC-OG","DIYARBAKIR",75.000000000000000000000000000000,165.000000000000000000000000000000
"29-SPTGP-OG","SIVAREK",0.000000000000000000000000000000,75.000000000000000000000000000000
"29-SPTGP-OG","SIVAREK",75.000000000000000000000000000000,165.000000000000000000000000000000
"2-BDE-1-AD-OG","RUINS",0.000000000000000000000000000000,10.000000000000000000000000000000
"2-BDE-1-AD-OG","RUINS",10.000000000000000000000000000000,165.000000000000000000000000000000
"37-TRANSGP-OG","SIVAREK",0.000000000000000000000000000000,75.000000000000000000000000000000
"37-TRANSGP-OG","SIVAREK",75.000000000000000000000000000000,165.000000000000000000000000000000
"3-BDE-1-AD-OG","RUINS",0.000000000000000000000000000000,14.000000000000000000000000000000
"3-BDE-1-AD-OG","RUINS",14.000000000000000000000000000000,165.000000000000000000000000000000
"3-SUPCOM-OG","SIVAREK",0.000000000000000000000000000000,45.000000000000000000000000000000
"3-SUPCOM-OG","SIVAREK",45.000000000000000000000000000000,165.000000000000000000000000000000
"5-CORPS","DIYARBAKIR",0.000000000000000000000000000000,10.000000000000000000000000000000
"5-CORPS","DIYARBAKIR",10.000000000000000000000000000000,165.000000000000000000000000000000
"5-CORPS-ARTY-OG","SANLIURFA",0.000000000000000000000000000000,60.000000000000000000000000000000
"5-CORPS-ARTY-OG","SANLIURFA",60.000000000000000000000000000000,165.000000000000000000000000000000
"5-CORPS-REAR-OG","SANLIURFA",0.000000000000000000000000000000,30.000000000000000000000000000000
"5-CORPS-REAR-OG","SANLIURFA",30.000000000000000000000000000000,165.000000000000000000000000000000
"7-CSG-OG","HILVAN",0.000000000000000000000000000000,45.000000000000000000000000000000
"7-CSG-OG","HILVAN",45.000000000000000000000000000000,165.000000000000000000000000000000
"AVNBDE-1-AD-OG","VIRANSEHIR",0.000000000000000000000000000000,10.000000000000000000000000000000
"AVNBDE-1-AD-OG","VIRANSEHIR",10.000000000000000000000000000000,165.000000000000000000000000000000
"DISCOM-1-AD-OG","VIRANSEHIR",0.000000000000000000000000000000,10.000000000000000000000000000000
"DISCOM-1-AD-OG","VIRANSEHIR",10.000000000000000000000000000000,165.000000000000000000000000000000
"DIVARTY-1-AD-OG","VIRANSEHIR",0.000000000000000000000000000000,10.000000000000000000000000000000
"DIVARTY-1-AD-OG","VIRANSEHIR",10.000000000000000000000000000000,165.000000000000000000000000000000
